Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Coinbase Global","COIN","41394.99","157.12","6787109","-.83","-3.76","-20.62","5.75","-35.51","9.4","8.94","419.78","141.09","176","Finance","Financial - Miscellaneous Services","12.2","4"
"Coca-Cola Consolidated, Inc.","COKE","12030.78","180.74","556541","2.99","-.44","-6.19","66.31","8.14","4.76","8.7","216.91","109.55","78","Consumer Staples","Beverages - Soft drinks","7.72",""
"Columbia Banking System","COLB","9622.65","33.24","2506697","4.46","8.8","12.11","96.43","9.26","8.35","32.84","33.61","23.26","44","Finance","Banks - West","19.28","4"
"Americold Realty Trust","COLD","4544.92","15.93","4169175","1.34","13.22","29.83","85.07","12.41","-2.43","-4.29","16.95","10.12","56","Finance","REIT and Equity Trust - Other","-4.29","4"
"Collegium Pharmaceutical","COLL","1170.22","36.08","448334",".75","7.57","11.77","31.51","-28.82","23.62","37.81","49.84","29.75","100","Medical","Medical - Drugs","9.41","3"
"Columbia Sportswear","COLM","3247.45","63.5","459152","-.17","-4.45","2.06","77.22","6.1",".85","5.72","67.79","48.96","181","Consumer Discretionary","Textile - Apparel","4.98","2"
"Compass","COMP","8965.84","12","14169309",".67","19.88","54.04","77.75","4.7","23.67",".17","13.58","6.48","91","Computer and Technology","Internet - Software",".17","1"
"Concentra Group Holdings Parent, Inc.","CON","4044.88","31.61","983738",".67","10.68","37.43","97.73","46.08","13.85","8.3","31.91","18.71","95","Medical","Medical Services","7.97","2"
"The Cooper Companies","COO","13985.67","71.71","2548928",".97","8.8","10.41","50.24","-18.96","5.06","21.34","84.32","58.98","63","Medical","Medical - Dental Supplies","5.57","3"
"ConocoPhillips","COP","139750.5","114.71","6374439","6.19","6.47","-7.77","60.34","9.53","8.07","12.21","133.8","85.66","207","Oils-Energy","Oil and Gas - Integrated - United States","12.1","4"
"Cencora, Inc.","COR","59905.33","307.9","1454977","1.8","13.27","-1.12","45.21","-17.14","9.31",".99","374.75","252.74","95","Medical","Medical Services",".78","2"
"Corcept Therapeutics","CORT","9717.5","90.52","937628","-2.93","13.28","100.8","94.31","134.26","12.79","6.14","94.04","32.15","100","Medical","Medical - Drugs","6.14","3"
"Core Scientific, Inc.","CORZ","6656.51","20.94","10291085","-11.79","-28.19",".62","50.21","31.18","-37.53","-347.74","29.16","12.65","176","Finance","Financial - Miscellaneous Services","-342.42","3"
"Costco Wholesale","COST","417256.09","940.87","2549809","3.06","-1.11","-7.25","37.19","-.37","8.17","2.99","1094.32","850","22","Retail-Wholesale","Retail - Discount Stores","3.01","3"
"Coursera","COUR","941.49","5.56","6661565","-1.94","3.93","-6.87","6.18","-30.37","9.04","7.69","12.7","5.09","100","Business Services","Technology Services","-8.23","2"
"Canadian Pacific Kansas City Limited","CP","82934.38","93.71","2452487","3.74","8.93","8.74","100","14.66","1.64","27.77","93.71","68.88","204","Transportation","Transportation - Rail","27.2","4"
"Corpay, Inc.","CPAY","23908.77","365.79","629937","4.17","5.94","16.69","94.85","12.27","13.93","33.29","371.81","255","95","Business Services","Financial Transaction Services","24.6","3"
"The Campbell's Company","CPB","6584.39","22.08","6960191","2.84","4.4","5.34","14.83","-26.15","6.4","7.22","34.03","20","201","Consumer Staples","Food - Miscellaneous","6.12","4"
"Coupang","CPNG","29833.96","16.62","16238486","-13.26","-7.67","-19.24","8.15","-35.06","14.09","-.47","33.53","15.12","171","Retail-Wholesale","Internet - Commerce","-.47","4"
"Capri Holdings","CPRI","1880.36","16.38","2884919","-9.4","-19.39","-21.02","0","-36.92","-21.79","5.21","27.66","16.38","63","Retail-Wholesale","Retail - Apparel and Shoes","3.94","3"
"Copart","CPRT","25561.64","27.61","12139372","-2.54","-8.67","-18.51","1.45","-34.34","9.68","33.48","49.97","27.28","232","Business Services","Auction and Valuation Services","33.48","3"
"Camden Property Trust","CPT","11355.74","112.97","883139","-.28","3.65","10.29","77.64","-5.43","1.92","24.69","117.58","96.96","102","Finance","REIT and Equity Trust - Residential","24.69","3"
"Crane Company","CR","12559.18","217.49","376718",".21","1.21","20.55","90.28","7.9","8.16","15.13","223.59","160.86","52","Industrial Products","Manufacturing - General Industrial ","13.36","2"
"Corebridge Financial, Inc.","CRBG","14211.12","31.88","3763428","5.21","9.25","20.12","70.23","-4.11","4.52","11.71","35.94","22.3","155","Finance","Insurance - Multi line","1.2","4"
"California Resources","CRC","4691.04","52.83","789576",".38","-4.47","-19.05","34.91","5.86","14.73","9.13","70.13","43.55","199","Oils-Energy","Oil and Gas - Exploration and Production - United States","-16.1","5"
"Circle Internet Group, Inc.","CRCL","15028.91","60.46","13626306","-4.05","-24.64","-39.55","5.53","-30.52","63.86","17.89","235.08","50.23","176","Finance","Financial - Miscellaneous Services","-2.76","3"
"Credo Technology Group","CRDO","37795.36","202.68","8252193","-23.7","-25.44","9.24","53.5","31.33","205.68","49.55","302.52","87.81","40","Computer and Technology","Electronics - Semiconductors","35.37","1"
"Crescent Energy Company","CRGY","3550.21","10.75","5833567","12.92","2.97","-15.35","48.62","12.42","22.14","13.22","13.92","7.75","98","Oils-Energy","Alternative Energy - Other","-7.47","4"
"CRH","CRH","68771.14","102.92","3818943","-1.38","-7.48","-12.15","26.08","-23.12","5.27","9.75","131.38","92.88","157","Construction","Building Products - Miscellaneous","9.65","3"
"Carter's","CRI","1403.98","38.1","862101","-2.41","-10.44",".05","69.74","11.29","1.91","3.95","44.37","23.65","52","Consumer Discretionary","Shoes and Retail Apparel ","3.07","2"
"Comstock Resources","CRK","3917.9","13.34","2434876","-2.56","1.83","-22.44","4.56","-48.65","77.12","6.68","27.37","12.67","199","Oils-Energy","Oil and Gas - Exploration and Production - United States","27.18","4"
"Charles River Laboratories International","CRL","10806.49","224.35","832891","-3.96","21.27","33.75","89.49","4.38","-.85","12.29","233.6","145.57","95","Medical","Medical Services","-4.59","2"
"Salesforce, Inc.","CRM","139860.64","170.77","12326282","5.09","12.51","-1.46","17.19","-40.77","9.58","30","270.25","150.12","91","Computer and Technology","Internet - Software","18.73","3"
"CorMedix","CRMD","660.57","8.42","1243985","-2.88","-2.88","14.87","25.29","-35.23","617.03","40.93","14.83","6.25","98","Medical","Medical - Biomedical and Genetics","45.25","3"
"Cerence","CRNC","389.97","8.63","648577","-17.49","-19.87","6.67","35.32","-21.46","-24.05","19.23","13.52","5.96","76","Computer and Technology","Computers - IT Services","-6.5","3"
"Crocs","CROX","6813.99","137.13","1025397","7.87","9.66","31.58","97.28","47.59","-1.5","16.51","138.91","73.39","181","Consumer Discretionary","Textile - Apparel","-2.58","4"
"Carpenter Technology","CRS","27713.36","557.77","782551","-5.61","-4.89","30.73","84.11","60","4.25","16.21","619.25","232.4","8","Basic Materials","Steel - Speciality","15.82","1"
"Corsair Gaming","CRSR","1042.1","9.75","1495136","2.09","8.94","52.58","68.39","43.18","11.86","6.03","12.14","4.58","197","Consumer Discretionary","Gaming",".71","3"
"Criteo","CRTO","1129.51","22.48","470798","-2.85","28.9","21.45","73.8","1.09",".6","19.39","24.83","15.86","55","Computer and Technology","Internet - Software and Services","6.06","3"
"Cirrus Logic","CRUS","6961.5","137.98","582737","-7.96","-16.52","-20.16","49.88","5.03","5.34","24.5","178.9","97.25","40","Computer and Technology","Electronics - Semiconductors","20.75","3"
"CrowdStrike","CRWD","206788.03","203.08","9660866","2.36","18.61","82.38","93.79","57.99","21.71","20.72","210.73","87.56","47","Computer and Technology","Security","-.89","4"
"CoreWeave Inc.","CRWV","32766.89","73.21","24088282","-18.38","-37.93","-37.65","10.29","-7.49","167.94","-16.78","148.75","64.55","91","Computer and Technology","Internet - Software","-25.57","2"
"Cisco Systems","CSCO","441204.25","111.94","22412372","-5.38","-6.36","26.36","71.69","29.35","5.3","26.89","130","66.2","199","Computer and Technology","Computer - Networking","20.14","2"
"CoStar Group","CSGP","12160.84","29.78","6314909","2.02","-1.13","-20.33","3.04","-58.96","18.67","11.59","96.83","27.68","76","Computer and Technology","Computers - IT Services",".74","2"
"Canadian Solar","CSIQ","1015.06","14.95","2386357","-.27","-8.11","1.91","22.6","-43.65","-6.65","-3.05","33.58","9.51","56","Oils-Energy","Solar","-1.87","3"
"Carlisle Companies","CSL","13976.21","345.39","541364","4.66","-4.31","-5.03","35.78",".21",".33","16.63","435.11","295.41","174","Conglomerates","Diversified Operations","14.57","3"
"Castle Biosciences","CSTL","732.77","24.16","312097","-1.63","14.39","1.98","33.5","-43.4","3.66","-3.78","43.04","14.65","98","Medical","Medical - Biomedical and Genetics","-3.78","3"
"Constellium","CSTM","3828.54","28.12","1732941","-5.13","-17.29","-7.13","65.19","37.53","15.19","4.87","36.15","13.08","237","Industrial Products","Metal Products - Distribution","4.87","4"
"Capital Southwest","CSWC","1510.03","24.3","632114","2.88","5.74","3.62","100","-.69","13.53","58.36","24.3","19.47","84","Finance","Financial - Investment Management","48.68","2"
"CSX","CSX","94300.55","50.75","10297709","2.84","11.22","9.9","99.26","27.56","-3.08","22.43","50.89","32.05","204","Transportation","Transportation - Rail","21.55","2"
"Cintas","CTAS","81797.79","204.45","2027425","15.06","19.67","15.11","65.21","-.35","8.94","17.86","226.27","163.55","181","Consumer Discretionary","Textile - Apparel","17.75","2"
"CTO Realty Growth","CTO","750.68","22.22","394008","3.69","7.86","13.48","98.03","10.36","20.1","9.06","22.36","15.26","56","Finance","REIT and Equity Trust - Other","9.06","1"
"Custom Truck One Source","CTOS","2343.31","10.34","1017057","1.08","-8.25","18.04","75.41","64.38","7.86","-.88","11.97","5.34","160","Auto-Tires-Trucks","Automotive - Original Equipment","-.88","3"
"CareTrust REIT","CTRE","10129.97","42.88","2612589","4.94","15.7","12.9","100","5.46","60.79","64.1","42.88","30.29","56","Finance","REIT and Equity Trust - Other","64.1","2"
"Centuri Holdings, Inc.","CTRI","2795.9","27.7","1530239","5.4","-6.95","-19.73","37.14","-1.83","13.1","1.52","41.8","19.37","155","Utilities","Utility - Electric Power",".98","3"
"CTS","CTS","1698.42","59.4","331463","-2.56","-11.34","6.97","72.02","26.07","4.95","12.82","68.31","36.47","61","Computer and Technology","Electronics - Miscellaneous Components","12.46","3"
"Cognizant Technology Solutions","CTSH","21215.12","44.77","11078613","3.16","2.45","-18.75","12.59","-51.22","6.95","12.32","86.7","38.73","76","Computer and Technology","Computers - IT Services","10.41","3"
"Corteva","CTVA","58387.99","87.3","3428517","4.1","11.08","9.63","100","17.46","2.92","13.99","87.3","61","83","Consumer Staples","Agriculture - Operations","6.5","1"
"CubeSmart","CUBE","9484.48","41.89","1772741","5.28","3.13","5.28","93.55","6.04","20.88","28.93","42.34","35.36","56","Finance","REIT and Equity Trust - Other","28.93","3"
"Customers Bancorp","CUBI","2648.84","78.31","322775","2.93","3.33","1.08","85.98","-.9","6.63","31.68","81.21","60.52","88","Finance","Banks - Southeast","18.63","3"
"Curbline Properties Corp.","CURB","3608.16","31.64","1484273","3.74","5.96","11.68","99.8","21.32","51.3","16.5","31.66","21.89","78","Finance","REIT and Equity Trust - Retail","16.24","2"
"Cousins Properties","CUZ","5225.79","31.76","1362335","4.92","12.31","29.16","97.29","12.96","16","-.53","32.05","21.34","56","Finance","REIT and Equity Trust - Other","-.52","3"
"CVB Financial","CVBF","4026.7","22.82","1526288","2.1","9.66","12.91","90.86","13.82","-5.28","40.16","23.3","18.05","44","Finance","Banks - West","32.05","2"
"Cenovus Energy","CVE","52003.91","27.95","6594056","7.58","11.09","5.67","78.42","46.23","-10.22","9.53","31.8","13.96","217","Oils-Energy","Oil and Gas - Integrated - Canadian","9.53","3"
"CVR Energy","CVI","3531.62","35.13","957846","12.31","28.21","12.52","74.7","19.51","-5.89","-2.49","40.01","20.72","44","Oils-Energy","Oil and Gas - Refining and Marketing","-.56","4"
"CommVault Systems","CVLT","6122.59","147.81","727908","-2.39","13.67","63.96","60.41","8.56","18.89","16.42","195.41","75.18","102","Computer and Technology","Computer - Software","5.97","3"
"Carvana","CVNA","73860.94","67.34","9676735",".33","1.17","-16.46","28.11","-23.93","48.63","6.4","95.69","56.26","171","Retail-Wholesale","Internet - Commerce","6.4","3"
"CVS Health","CVS","137123.88","107.47","6884541","4.53","9.31","36.28","100","21.94","7.85","2.21","107.47","58.75","95","Medical","Medical Services",".72","2"
"Covista Inc.","CVSA","4015.66","118","358724","-10.14","-.9","6.95","44","2.06","12.85","14.89","154.45","89.36","160","Consumer Discretionary","Schools","12.26","4"
"Chevron","CVX","373185.66","187.38","8299733","7.66","7.92","-.12","63.09","9.61","-6.79","6.58","211.15","146.75","235","Oils-Energy","Oil and Gas - Integrated - International","5.79","3"
"Community West Bancshares","CWBC","736.96","27.16","433673",".78","7.82","13.4","90.89","13.16","17.6","27.83","28.02","18.58","176","Finance","Financial - Miscellaneous Services","20.77","2"
"Clearway Energy","CWEN","6858","33.41","1172606",".12","-10.72","-15.84","41.29","-7.74","4.23",".13","41.26","27.89","98","Oils-Energy","Alternative Energy - Other",".13","5"
"Camping World","CWH","636.46","6.18","2115171","-4.33","-20.36","-10.43","2.85","-38.93","4.41",".36","19.11","5.8","160","Auto-Tires-Trucks","Automotive - Original Equipment","-1.49","3"
"Cushman & Wakefield","CWK","3200.55","13.66","2054581","1.19","5.89","-4.34","42.06","-21.15","8.91","2.84","17.2","11.09","102","Finance","Real Estate - Operations",".7","2"
"Casella Waste Systems","CWST","6087.48","95.7","704497",".35","10.02","14.11","57.28","-7.31","17.95","4.33","111.16","74.97","71","Business Services","Waste Removal Services",".38","3"
"California Water Service Group","CWT","3105.17","51.88","497823","5.64","14.78","9.18","100","7.66","-3.54","11.77","51.88","42.24","192","Utilities","Utility - Water Supply","11.77","3"
"Cemex","CX","18790.66","12.97","4599471","4.85","1.89","3.68","90.76","3.6","-.42","3","13.55","7.27","181","Construction","Building Products - Concrete and Aggregates","2.74","3"
"Crexendo","CXDO","248.3","7.66","444326","-3.16","8.5","16.24","45.65","10.1","12.05","16.43","10.47","5.3","102","Computer and Technology","Internet - Services","6.15","3"
"Sprinklr","CXM","1365.56","5.83","3342632","6","15.68","20.45","21.95","-31.91","7.64","14.07","9.35","4.84","100","Business Services","Technology Services","3.29","2"
"Crane NXT, Co.","CXT","2950.18","51.27","1148008","2.64","9.25","13.03","46.19",".46","11.43","13.93","68.91","36.13","100","Business Services","Technology Services","7.57","3"
"CoreCivic","CXW","3030.92","30.65","1282673","-2.01","6.06","52.94","92.13","45.74","12.72","5.72","31.89","16.13","56","Finance","REIT and Equity Trust - Other","5.53",""
"CryoPort","CYRX","832.14","16.51","725673","5.03","9.99","62.34","99.39","56.08","-22.86","-20.14","16.57","6.71","95","Medical","Medical Services","41.57","3"
"Cytokinetics","CYTK","9977.04","80.18","2180093","-6.84","1.78","22.45","86.9","14.92","376.56","-669.43","87.26","33.23","98","Medical","Medical - Biomedical and Genetics","-784.02","2"
"Caesars Entertainment","CZR","6081.8","29.86","4168627",".3","2.19","6.91","95.52","16.19","2.14","-2.62","30.41","18.14","94","Consumer Discretionary","Leisure and Recreation Services","-4.19","2"
"Dominion Energy","D","62476.48","71.04","5056995","2.29","3.84","13.63","95.71","11.18","14.16","17.35","71.69","56.55","155","Utilities","Utility - Electric Power","16.93","3"
"Daktronics","DAKT","923.21","19.12","653390","-6.82","-7.9","-1.54","27.59","-10.7","10.87","6.16","27.73","15.84","68","Computer and Technology","Electronics - Miscellaneous Products","5.41","2"
"Delta Air Lines","DAL","55352.13","84.17","7267121","-5.43","-.01","23.11","77.68","13.52","2.79","5.55","93.66","51.15","88","Transportation","Transportation - Airline","5.79","3"
"Dana","DAN","2874.75","26.56","1725728",".64","-8.98","-30.8","47.5","2.53","-27.07",".63","38.93","15.37","160","Auto-Tires-Trucks","Automotive - Original Equipment","15.12","5"
"Darling Ingredients","DAR","10028.29","63.1","2288678","4.83","17.55","3.54","95.04","54.42","7.36","4.3","64.84","29.74","201","Consumer Staples","Food - Miscellaneous","3.54","3"
"DoorDash","DASH","80233.3","184.14","4244268","-4.27","6.16","4.03","27.78","-25.23","27.93","6.29","281.74","146.6","102","Computer and Technology","Internet - Services","6.29","5"
"DAVE INC","DAVE","5599.5","440.42","518843","12.89","40.06","60.53","99.26","81.61","59.67","35.21","442.53","155.92","100","Business Services","Technology Services","37.22","1"
"Deutsche Bank","DB","68288","35.2","1960571","-.56","-.2","12.14","57.11","-15.03","-4.17","19.44","40.33","28.37","154","Finance","Banks - Foreign","10.43","4"
"Designer Brands","DBI","290.44","5.72","617645","5.54","-9.49","-30.75","48.24","-27.85","-3.87",".85","9.11","2.56","63","Retail-Wholesale","Retail - Apparel and Shoes",".35","2"
"Deutsche Boerse","DBOEY","52807.05","29.32","750329","2.09","5.37","-5.11","74.81","3.03","-10.63","35.17","31.29","23.47","171","Finance","Securities and Exchanges","32.67","2"
"Dropbox","DBX","7143.68","30.62","3192528","4.11","17.91","28.12","84.67","-.47","-1.07","29.64","32.17","22.06","102","Computer and Technology","Internet - Services","18.71","3"
"Dauch Corporation","DCH","1291.28","5.44","3684660","6.25","-13.79","-6.53","24.09","-22.18","-4.71","1.77","9","4.31","160","Auto-Tires-Trucks","Automotive - Original Equipment","-1.87","3"
"Donaldson","DCI","10478.35","90.4","685619","2.12","5.71","2.76","50.5","-6.62","2.92","11.95","110.57","69.82","102","Industrial Products","Pollution Control","11.52","3"
"Dime Community Bancshares","DCOM","1778.64","40.32","317968","1.59","3.38","7.98","93.81","24.29","13.03","27.24","41.28","25.78","88","Finance","Banks - Southeast","16.65","3"
"Delcath Systems","DCTH","442.23","12.81","406804","-5.25","9.58","20.4","86.68","15.6","129.08",".62","13.52","8.19","175","Medical","Medical - Instruments",".62","3"
"DuPont de Nemours","DD","18264.96","135.29","1322294",".37","-5.49","-2.76","21.91","1.17","-44.7","13.86","246.51","104.08","160","Basic Materials","Chemical - Diversified ","-.3","3"
"Datadog","DDOG","92083.29","258.69","3968336","-3.83","16","102.32","89.25","75.27","27.68","21.7","277.49","102.61","91","Computer and Technology","Internet - Software","3.69","3"
"Deere & Company","DE","161217.17","597.24","1097016",".73","1.36",".89","70.79","16.9","-11.66","11.75","662.49","439.11","30","Industrial Products","Manufacturing - Farm Equipment","10.09","3"
"Easterly Government Properties","DEA","1187.24","25.56","403027","3.27","10.36","10.31","98.62","9.9","11.27","3.22","25.63","20.56","56","Finance","REIT and Equity Trust - Other","3.22","3"
"Deckers Outdoor","DECK","14789.44","106.49","1975013","2.14","-2.4","-1.13","60.74","-4.44","9.76","18.9","123.91","79.54","63","Retail-Wholesale","Retail - Apparel and Shoes","18.9","2"
"Douglas Emmett","DEI","2095.24","12.51","2090927","5.3","6.83","18.8","43.08","5.42","1.77","-2.59","16.91","9.18","56","Finance","REIT and Equity Trust - Other","-2.59","2"
"Dell Technologies","DELL","256871.11","396.34","6954875","-11.97","-3.21","86.83","80.38","182.51","18.8","6.83","465.96","111.07","23","Computer and Technology","Computer - Micro Computers","6.28","1"
"Dream Finders Homes","DFH","1449.91","15.84","593744","1.47","1.54","2.92","17.75","-12.22","-2.89","4.16","30.99","12.57","188","Construction","Building Products - Home Builders","4.16",""
"Dollar General","DG","27738.82","125.75","2469167","8.66","10.84","3.02","49.44","-12.98","5.2","3.63","156.24","95.94","22","Retail-Wholesale","Retail - Discount Stores","3.63","3"
"Digi International","DGII","2409.91","63.92","466034","-11.66","-7.44","13.6","74.82","34.02","1.46","18.25","74.95","31.14","199","Computer and Technology","Computer - Networking","9.1","3"
"Quest Diagnostics","DGX","23321.43","210.68","793750","1.26","8.04","5.59","89.23","9.65","11.78","10.17","216.02","166.42","88","Medical","Medical - Outpatient and Home Healthcare","9.07","2"
"Diversified Healthcare Trust","DHC","2217.7","9.16","1489119","1.1","3.39","29.01","92.9","72.74","2.84","-21.1","9.61","3.27","56","Finance","REIT and Equity Trust - Other","-21.1","2"
"D.R. Horton","DHI","42364.02","149.39","1958008","-.11","-5.34","-9.03","36.09","-2.58","-6.93","9.51","184.04","129.82","188","Construction","Building Products - Home Builders","9.51","3"
"DHL Group Sponsored ADR","DHLGY","72706.06","32.48","463574",".65","9.21","16.29","95.14","7.88","2.87","4.28","33.02","21.9","93","Transportation","Transportation - Services","4.28","1"
"Danaher","DHR","144264.97","203.83","3692693","4.01","15.05","14.15","52.31","-18.63","2.9","22.99","242.05","161.91","95","Medical","Medical Services","14.89","2"
"DHT","DHT","2803.74","17.41","3562906","2.84","-7.83","-2.14","72.4","32.76","-12.83","69.95","19.96","10.72","44","Transportation","Transportation - Shipping","58.54",""
"HF Sinclair","DINO","15970.56","88.59","2305550","14.28","37.35","48.79","100","71.24","-5.99","4.09","88.59","42.36","44","Oils-Energy","Oil and Gas - Refining and Marketing","4.46","2"
"Diodes","DIOD","3998.13","87.02","590277","-8.21","-27.16","-13.33","55.55","64.42","13.04","4.35","122.76","42.36","40","Computer and Technology","Electronics - Semiconductors","5.5","3"
"Disney","DIS","169605.03","97.67","10085118","1.56","-5.99","-5.77","17.2","-20.37","3.35","10.5","122.94","92.42","68","Consumer Discretionary","Media Conglomerates","11.54","3"
"Delek US Holdings","DK","3876.47","63.25","1114661","12.77","52.52","58.84","100","88.68","-9.53",".85","63.25","20.04","44","Oils-Energy","Oil and Gas - Refining and Marketing","-.48","2"
"DraftKings","DKNG","12373.46","24.94","9894447","-5.14","-5.49","12.49","15.34","-34.5","26.99","6.03","48.23","20.72","197","Consumer Discretionary","Gaming",".93","3"
"DICK'S Sporting Goods","DKS","19454.37","217.36","1087827",".02","-6.7","-3.16","57.56","-.46","28.06","5.79","239.17","187.78","63","Retail-Wholesale","Retail - Miscellaneous","4.71","3"
"Dolby Laboratories","DLB","4641.92","49.07","879613","-2.09","-6.23","-22.06","1.98","-29.27","5.92","29.73","76.79","48.51","102","Consumer Discretionary","Audio Video Production","17.85","3"
"DLocal Limited","DLO","4270.62","14.48","3075402","-.62","13.21","8.79","76.8","-6.24","46.6","17.64","15.83","10.01","95","Business Services","Financial Transaction Services","15.85","3"
"Digital Realty Trust","DLR","61102.48","173.88","3604488","-3.04","-7.58","-13.06","46.36","1.96","10.04","21.73","203.91","147.93","56","Finance","REIT and Equity Trust - Other","21.73","3"
"Dollar Tree","DLTR","24202.52","125.94","3660546","4.15","12.8","23.17","72.81","-5.12","10.43","6.39","141.21","85.04","22","Retail-Wholesale","Retail - Discount Stores","6.51","2"
"Deluxe","DLX","1192.67","26.05","396848","7.78","13.56","-13.94","64.13","8.08",".54","8.52","31.9","15.59","102","Business Services","Business - Office Products","5.01","3"
"Del Monte Corporation","DMC","1395.43","29.33","471414","5.73","6.89","-30.66","15.07","-25.15",".98","3.64","43.02","26.9","201","Consumer Staples","Food - Miscellaneous","1.63",""
"Ginkgo Bioworks","DNA","516.71","7.91","1055341","-18.71","-13.74","2.73","22.8","-9.35","-25.06","-210.79","16.14","5.48","98","Medical","Medical - Biomedical and Genetics","-215.41",""
"DNOW INC","DNOW","2542.87","13.93","2586383","8.49","3.19","11.98","48.87","-4.88","18.84","2.44","16.87","11.12","52","Industrial Products","Manufacturing - General Industrial ","-4.14","3"
"Healthpeak Properties, Inc.","DOC","15518.84","22.51","5920331","4.36","15.08","37.17","100","26.18","4.52","7.73","22.51","15.78","56","Finance","REIT and Equity Trust - Other","7.73","3"
"DigitalOcean","DOCN","12409.92","118.91","3645648","-15.57","-31.37","24.05","59.9","120.97","15.48","22.16","181.29","25.74","91","Computer and Technology","Internet - Software","24.97","2"
"Doximity","DOCS","3935.41","21.52","3086029","-2.23","5.18","-7.12","6.15","-54.42","13.05","46.94","75.12","18.01","78","Medical","Medical Info Systems","30.4","3"
"Docusign","DOCU","10070.44","52.74","3409615","8.16","21.32","17.15","25.4","-29.09","8.16","25.17","85.01","41.75","91","Computer and Technology","Internet - Software","9.59","3"
"Dole","DOLE","1372.19","14.42","982416","2.85","3","-4.76","47.15","-12.11","8.23","1.2","16.37","12.68","83","Consumer Staples","Agriculture - Operations",".46","3"
"Dover","DOV","28841.69","214.18","977388","1.23","-4.2","-6.12","73.49","1.23","4.48","16.31","233.31","161.16","52","Industrial Products","Manufacturing - General Industrial ","13.3","2"
"Dow","DOW","21564.57","29.92","10895930","4.98","-5.7","-22.35","43.69","13.87","-6.97","-1.96","41.87","20.65","160","Basic Materials","Chemical - Diversified ","-7.24","3"
"Amdocs","DOX","5681.41","52.63","1539206","1.23","2.25","-18.76","6.93","-40.29","-9.43","16.89","89.71","49.87","76","Computer and Technology","Computers - IT Services","11.81","2"
"Domino's Pizza","DPZ","10716.35","322.18","865868","7.08","3.11","-13.48","19.33","-28.13","4.96","11.89","485.53","283.03","192","Retail-Wholesale","Retail - Restaurants","11.89","4"
"DAQO New Energy","DQ","821.47","12.14","742400","-1.06","-14.39","-47.35","2.12","-63.29","-35.34","-32.92","35.69","11.63","56","Oils-Energy","Solar","-32.92","4"
"DiamondRock Hospitality","DRH","2566.36","12.55","2312660","5.91","1.95","23.77","100","24.53","-.83","9.26","12.55","7.5","56","Finance","REIT and Equity Trust - Other","9.26","2"
"Darden Restaurants","DRI","22738.63","198.53","1580249","-1.68","-6.99","-1.88","59.29","-.65","9.39","9.37","218.66","169.21","192","Retail-Wholesale","Retail - Restaurants","9.13","4"
"Leonardo DRS, Inc.","DRS","11774.87","44.14","1098656","-1.19","-4.21","6.59","67.62","14.88","12.8","8.74","49.69","32.55","68","Aerospace","Aerospace - Defense Equipment","7.85","3"
"Driven Brands Holdings","DRVN","2510.63","15.22","876680","-.46","20.03","22.84","55.22","-5.09","-20.39","10.92","19.21","10.3","71","Retail-Wholesale","Automotive - Retail and Wholesale - Parts","9.08","3"
"DISCO CORP","DSCSY","44131.17","40.68","322741","-10.46","-26.01","-9.56","51.26","24.93","12.37","31.21","55.39","25.21","102","Industrial Products","Manufacturing - Material Handling","30.95","3"
"The Descartes Systems Group","DSGX","6354.85","74.16","524553","3.24","10.14","2.57","25.22","-21.32","11.98","23.35","107.79","62.82","102","Computer and Technology","Computer - Software","23.35","3"
"Dynatrace","DT","12889.07","44.41","4843344","-1.81","7.22","29.51","53.91","-6.01","18.82","25.64","54.71","32.36","76","Computer and Technology","Computers - IT Services","8.06","2"
"DTE Energy","DTE","30827.67","148.19","1138794","-.72",".43",".54","76.71","4.9","26.95","9.09","154.43","127.64","155","Utilities","Utility - Electric Power","7.65","3"
"Deutsche Telekom","DTEGY","151374.17","30.86","720018","6.86","0","-3.53","27.54","-15.31","7.51","8.27","40.28","27.28","230","Utilities","Diversified Communication Services","7.38","3"
"Precision BioSciences","DTIL","203.06","7.87","647366","-14.08","15.57","7.66","75.31","81.73","-50.12","-103.72","9.28","3.57","98","Medical","Medical - Biomedical and Genetics","-96.73","3"
"DT Midstream","DTM","14797.13","145.05","646031","-1.55","1.22","8.55","88.32","11.37","26.71","36.28","151.12","99.17","207","Oils-Energy","Oil and Gas - Integrated - United States","36.28","3"
"Duke Energy","DUK","97457.3","125.01","3326180","-.2",".93","-2.37","56.58","-2.24","6.19","15.41","133.46","114","155","Utilities","Utility - Electric Power","15.49","2"
"Duolingo","DUOL","6236.47","133.85","1171402","3","6.6","33.46","14.57","-33.24","38.71","16.08","390.84","90.03","100","Business Services","Technology Services","38.44","3"
"Duos Technologies Group, Inc.","DUOT","240.74","8.21","795770","-15.88","-37.57","-3.64","25.58","-31.59","271.16","-45.37","14.64","6","100","Business Services","Technology Services","-45.36","3"
"DoubleVerify","DV","1752.56","11.42","3168796","-2.64","10.55","9.49","36.68","-6.28","13.92","16.24","16.27","8.61","91","Computer and Technology","Internet - Software","7.16","3"
