Company Name,Ticker,Market Cap (mil),Avg Volume,Last Close,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),% Price Change (YTD),Zacks Industry Rank,Sales Growth F(0)/F(-1),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Q(1) Consensus Sales Est. ($mil),Operating Margin 12 Mo %,Net Margin %,Current ROE (TTM),52 Week High,52 Week Low,Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Zacks Rank,Industry,Sector
"Cameco","CCJ","41388.7","3156884","95.03","-17.05","-17.65","-13.14","3.87","106","8.87","19.91","2389.89501","534.35998","21.48","18.38","11.05","134.09","63.83","44.41","-2.16","3","Alternative Energy - Other","Oils-Energy"
"Crown Holdings","CCK","10666.21","1023515","95.45","1.01","-4.75","-5.9","-7.3","112","4.78","-.19","13221.84472","3334.58789","7.19","5.65","26.62","116.11","90.21","20.23","-12.68","3","Containers - Metal and Glass","Industrial Products"
"Carnival","CCL","32201.62","24093132","25.99","-4.34","3.84","7.57","-14.9","195","6.4","119.13","27830.26562","8507.625","11.79","11.48","26.92","33.99","22.41","30.92","-19.83","2","Leisure and Recreation Services","Consumer Discretionary"
"Cogent Communications","CCOI","724.12","1027865","14.46","-11.78","-8.31","-25.19","-32.93","175","-5.82","16.96","965.49499","240.92599","-17.53","-17.53","-842.48","52.91","14.46","0","-36.82","3","Wireless National","Computer and Technology"
"Coeur Mining","CDE","15941.81","22772540","15.41","-15.1","-21.94","-19.99","-13.57","187","96.41","21.07","5385.3999","1326.5","29.44","31.15","15.38","27.15","8.68","36.44","-18.59","4","Mining - Non Ferrous","Basic Materials"
"Cadence Design Systems","CDNS","106225.02","2315078","385.13","-5.61","8.63","32.97","23.21","153","14.12","14.84","6203.13916","1559.04296","37.2","21.18","28.44","416.39","265.66","79.26","16.06","3","Computer - Software","Computer and Technology"
"CDW","CDW","16518.52","1982384","129.3","-5.83","28.78","9.96","-5.07","164","6.79",".59","23155.38476","6155.54199","5.81","4.7","49.67","182.84","99.3","35.91","-10.57","3","Computers - IT Services","Computer and Technology"
"Celanese","CE","5524.8","1682154","50.38","-9.19","-15.99","-15.88","19.16","112","-7.16","4.32","9768.98925","2624.63793","4.98","-11.54","9.92","69.24","35.53","44.05","12.25","3","Chemical - Specialty","Basic Materials"
"CECO Environmental","CECO","3310.72","1019981","92.29","16.13","11.01","63.98","54.2","208","38.79","21.91","965.84997","226","5.35","1.7","13.69","95.44","26.74","95.41","45.26","1","Pollution Control","Industrial Products"
"Constellation Energy Corporation","CEG","87010.42","3925731","242.3","-9.33","-11.86","-23.62","-31.41","106","8.34","5.27","40035","9067.5","10.85","12.69","16.81","403.95","242.3","0","-35.39","3","Alternative Energy - Other","Oils-Energy"
"Celcuity","CELC","4303.14","1725152","88.24","-.8","-29.11","-21.57","-11.53","153","","","60.99","","","","-244.61","144.98","11.45","57.51","-16.66","3","Medical - Biomedical and Genetics","Medical"
"Celsius","CELH","7252.52","9397340","28.37","-5.46","1.83","-31.64","-37.98","204","85.54","65.62","3345.59594","901.24902","15.67","5.85","37.95","64.86","27.75","1.67","-41.57","3","Food - Miscellaneous","Consumer Staples"
"Century Aluminum","CENX","5843.43","1784088","59.04","-11.93","-8.24","6.69","50.69","30","13.85","1.63","3519.80004","833.5","4.8","13.75","13.59","68.77","16.91","81.24","41.95","3","Metal Products - Procurement and Fabrication","Industrial Products"
"CF Industries","CF","16785.54","2615288","109.26","-6.3","-12.94","-13.79","41.27","52","19.34","-2.33","8572.22363","2379.71606","22.29","23.73","20.93","137.6","76.09","53.93","33.08","2","Fertilizers","Basic Materials"
"Citizens Financial Group","CFG","27470.41","4023780","64.96","5.57","7.5","14.71","11.21","95","-2.47","15.3","9058.83007","2228.65698","23.29","16.21","8.31","68.12","40.33","88.63","4.76","2","Banks - Northeast","Finance"
"Carlyle Group","CG","15878.47","3253229","44.11","4.43","-10.27","-7.57","-25.38","197","-11.91","-9.59","4060.19799","986.143","40.62","13.46","20.95","69.35","42.24","6.9","-29.71","4","Financial - Investment Management","Finance"
"Centerra Gold","CGAU","2926.47","1320185","14.74","-12","-21.93","-15.43","2.57","172","14.01","6.42","1741","","18.5","40.32","14.9","21.03","6.8","55.8","-3.37","3","Mining - Gold","Basic Materials"
"Cullinan Therapeutics, Inc.","CGEM","740.57","1098204","12.05","-20.78","-26.21","-8.23","16.42","153","","","34.775","34.77999","","","-51.45","16.44","5.75","58.93","9.67","3","Medical - Biomedical and Genetics","Medical"
"Cognex","CGNX","9767.16","2010232","58.69","-11.16","-7.78","17.69","63.12","21","8.73","-1.92","1111.19995","293.23999","19.33","13.62","10.89","68.33","29.61","75.1","53.66","2","Electronics - Testing Equipment","Computer and Technology"
"Church & Dwight Co.","CHD","23265.49","1839844","98.19","5.71","3.26","2.56","17.1","159","1.57","4.86","6166.18994","1500.70495","13.89","11.81","20.51","105.26","81.6","70.12","10.31","3","Consumer Products - Staples","Consumer Staples"
"Check Point Software Technologies","CHKP","13272.37","1485014","125.69","-7.36","9.13","-17.94","-32.26","95","6.25","5.7","2820.62988","680.00799","48.12","38.37","38.79","231.23","112.47","11.13","-36.19","3","Security","Computer and Technology"
"C.H. Robinson Worldwide","CHRW","21805.92","1718797","184.995","2.35","13.31","8.41","15.07","77","-8.42","-8.6","16956.3164","4311.24121","3.94","3.7","35.49","200.59","92.63","85.56","8.4","3","Transportation - Services","Transportation"
"Charter Communications","CHTR","16946.04","2975008","137.79","6.81","-3.68","-34.07","-33.99","230","-.56","1.61","54386.70703","13562.58691","9.03","9.03","24.2","418.22","129.01","3.04","-37.82","4","Cable Television","Consumer Discretionary"
"Chewy","CHWY","8325.21","9377657","19.98","-5.04","-7.71","-17.88","-39.55","148","6.24","10.34","13618.58984","3357.84692","4.45","1.99","60.02","46.51","19.66","1.19","-43.05","4","Internet - Commerce","Retail-Wholesale"
"Chime Financial, Inc.","CHYM","6263.96","3950721","16.44","-6.86","-5.46","-12.69","-34.68","148","30.69","","2679.91503","639.68902","-41.87","-41.87","-67.86","37.11","16.44","0","-38.47","3","Financial - Miscellaneous Services","Finance"
"Cigna Group","CI","78251.33","1524866","295.81","9.26","-1.63","11.79","7.48","27","11.24","12.48","287923.375","71431.54687","2.96","2.26","19.75","334.39","244.41","57.12","1.24","3","Medical - HMOs","Medical"
"Ciena","CIEN","61525.98","2991987","434.65","-29.94","-24.79","12.82","85.85","22","18.79","7.49","6263.708","1622.96398","11.97","7.87","18.15","627","72.16","65.33","75.07","1","Communication - Components","Computer and Technology"
"Cipher Digital Inc.","CIFR","8598.21","23228396","21.02","-19.89","-1.04","43.29","42.41","156","48.04","31.85","232.15499","29.78499","-427.79","-427.79","-117.65","26.29","3.53","76.85","34.15","3","Technology Services","Business Services"
"ColgatePalmolive","CL","71977.03","5132030","89.95","5.99","2.37","2.78","13.83","159","1.4","4.37","21419.39453","5350.72314","14.6","10.04","386.76","99.14","74.98","61.96","7.23","4","Consumer Products - Staples","Consumer Staples"
"Cellebrite DI Ltd.","CLBT","3240.22","2509720","12.99","-8.39","7.36","-10.91","-27.95","83","18.56","19.18","568.77801","133.651","27.18","14.48","18.38","19.56","11.03","22.98","-32.13","3","Internet - Software","Computer and Technology"
"ClevelandCliffs","CLF","7078.85","18238272","12.41","-12.3","12.92","51.71","-6.55","69","-3","-.38","20383.05468","5205.07421","-4.93","-6.42","-15.48","16.18","6.92","59.29","-11.97","4","Steel - Producers","Basic Materials"
"Celestica","CLS","41726.04","2237918","362.92","-20.78","-2.58","32.66","22.77","30","28.46","19.77","19059.11718","4319.82324","5.89","6.95","36.91","472.4","121.51","68.8","15.65","2","Electronics - Manufacturing Services","Computer and Technology"
"Cleanspark","CLSK","3823.47","23857166","14.9","-15.39","12.03","50.81","47.23","148","102.21","85.93","642.95001","158.25999","15.97","-67.66","7.07","23.2","8.18","44.74","38.69","4","Financial - Miscellaneous Services","Finance"
"Clorox","CLX","12009.91","2440622","99.32","12.19","7.96","-7.98","-1.5","159",".16","-.92","6678.38623","1901.71899","12.26","11.18","443.64","131.43","86.12","29.13","-7.21","5","Consumer Products - Staples","Consumer Staples"
"Climb Bio, Inc.","CLYM","618.44","1056853","10.8","3.45","-5.35","51.69","170","153","","","","","","","-31.46","12.22","1.18","87.14","154.34","3","Medical - Biomedical and Genetics","Medical"
"CMB.TECH nv","CMBT","2965.13","1862610","14.87",".41","-.73","16.35","54.09","49","77.21","29.11","","","31.88","24.94","18.25","17.26","7.91","74.44","45.16","","Transportation - Shipping","Transportation"
"Comcast","CMCSA","85626.31","29941292","23.97","1.91","-3.89","-16.1","-19.81","230","-.02","1.79","122005.75","29323.24609","11.74","15","15.47","36.33","23.33","4.92","-24.46","3","Cable Television","Consumer Discretionary"
"CME Group","CME","95590.39","3304216","263.8","4.42","-11.22","-14.6","-3.4","52","6.37","8.96","7045.73779","1706.99804","63.48","63.19","15.42","326.46","250.53","17.48","-9","3","Securities and Exchanges","Finance"
"Chipotle Mexican Grill","CMG","39020.77","19567554","30.42","5.85","-5.26","-6.8","-17.78","207","5.41","12.98","12927.29492","3316.16406","12.26","11.96","49.64","58.24","28.18","7.45","-22.55","3","Retail - Restaurants","Retail-Wholesale"
"COMPASS Pathways","CMPS","1488.49","4042175","11.03","-13.08",".64","87.58","59.85","109","","","30","","","","-31.07","14.19","2.35","73.31","50.58","3","Medical Services","Medical"
"CMS Energy","CMS","22693.23","3211603","73.46","4.61",".89","-5.19","5.05","148","13.63","1.9","8909.81738","1936.49804","12.85","12.55","12.17","79.94","68.57","43.01","-1.04","3","Utility - Electric Power","Utilities"
"Centene","CNC","32264.69","4457836","65.34","9.72","11.1","80.7","58.78","27","19.44","10.18","191034.46875","47526.625",".63","-3.25","5.57","66.21","25.21","97.88","49.58","1","Medical - HMOs","Medical"
"CNH Industrial","CNH","12622.7","10865680","10.18","-7.79","-5.39",".59","10.41","112","-8.78","-12.49","17770.29687","4766.83398","3.22","2.13","7.48","13.8","9.22","20.96","4.01","3","Manufacturing - Farm Equipment","Industrial Products"
"Canadian National Railway","CNI","72305.92","1450487","119.18","-.23","6.53","18.79","20.57","200","-.46","1.37","13060.45605","3249.92089","27.17","27.22","21.9","121.23","90.91","93.24","13.57","3","Transportation - Rail","Transportation"
"Cinemark","CNK","3859.83","2059152","33.05","11.13","25.71","24.11","42.21","69","2.15","26.72","3455.28393","969.716","5.31","5.31","41.31","33.05","21.93","100","33.96","3","Film and Television Production and Distribution","Consumer Discretionary"
"Core & Main","CNM","9623.5","2008731","49.44","-5.14","4.35","3.69","-4.87","164","2.77","8.97","7890.04687","2176.95898","7.12","5.87","26.17","66.98","44.29","22.7","-10.39","3","Manufacturing - Tools & Related Products","Industrial Products"
"CenterPoint Energy","CNP","27959.21","5030465","42.74","2.89","1.38","-1.13","11.48","148","8.26","1.87","9876.35351","2118.15502","12.53","11.38","10.56","44.14","35.56","83.68","5.01","3","Utility - Electric Power","Utilities"
"Canadian Natural Resources Limited","CNQ","94742.71","6495330","45.52","-4.55","-3.56","-7.29","34.48","69","4.33","4.24","33779.57812","9552.50976","19.31","22.04","17.49","50.55","29.31","76.32","26.68","3","Oil and Gas - Exploration and Production - Canadian","Oils-Energy"
"Centessa Pharmaceuticals","CNTA","5922.86","1147340","39.69","-.4",".28","38.24","58.7","147","","","","","-1316.88","","-60.37","39.9","11.94","99.25","49.49","3","Medical - Drugs","Medical"
"CNX Resources","CNX","4697.06","1498673","33.2","-1.1","-6.24","-19.73","-9.71","109","76.76","-16.6","1838.88195","391.73001","23.73","40.06","10.65","42.61","28.11","35.1","-14.95","3","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"Concentrix","CNXC","1570.87","1149220","25.75","-6.97","10.75","-16.34","-38.07","67","2.15","16.8","10108.12988","2535.22998","7.1","-13.35","17.8","62","22.9","7.29","-41.66","3","Business - Services","Business Services"
"Capital One Financial","COF","110537.87","4533230","177.63",".01","-2.15","-1.39","-26.71","30","28.39","19.03","63331.43359","15655.76953","20.33","4.29","10.59","257.94","176.1","1.87","-30.96","3","Financial - Consumer Loans","Finance"
"Cogent Biosciences","COGT","5361.84","2283809","31.38","-2.73","-8.49","-8.7","-11.66","153","","","8.5267","","","","-104.27","42.11","6.9","69.53","-16.78","3","Medical - Biomedical and Genetics","Medical"
"COHERENT CORP","COHR","69406.96","5613663","354.77","-15.01","-12.12","37.93","92.21","156","23.42","16.95","7060.20019","1987.48596","14.2","7.1","9.67","426.89","77.37","79.37","81.07","3","Technology Services","Business Services"
"Cohu","COHU","2569.64","1605123","54.47","-2.94","10.8","78.82","134.08","5","12.74","-17.79","559.75","144","-1.81","-11.54","-3.5","57.59","17.86","92.15","120.5","3","Electronics - Manufacturing Machinery","Computer and Technology"
"Coinbase Global","COIN","40565.05","9078278","153.97","-5.67","-23.7","-23.89","-31.91","148","9.4","6.11","6058.44189","1392.80102","8.94","12.2","4.16","419.78","141.09","4.62","-35.86","3","Financial - Miscellaneous Services","Finance"
"Columbia Banking System","COLB","8777.35","2763443","30.32","6.05","5.61","15.73","8.48","106","8.35","56.74","2775.88989","688.40997","32.84","19.28","11.41","32.42","21.99","79.87","2.19","3","Banks - West","Finance"
"Americold Realty Trust","COLD","4097","4471455","14.36","-1.71","-3.69","20.07","11.66","95","-2.43","-.43","2559.48999","629.30999","-4.29","-4.29","-3.73","17.76","10.12","55.5","5.19","3","REIT and Equity Trust - Other","Finance"
"The Cooper Companies","COO","13201.62","3407324","67.69","12.18","13.82","-4.89","-17.41","64","5.06","8.44","4308.40722","1103.64001","21.34","5.57","10.88","84.32","58.98","34.37","-22.2","3","Medical - Dental Supplies","Medical"
"ConocoPhillips","COP","146097.83","6160689","119.92",".73","2.15","-3.02","28.11","199","8.07","4.91","66520.73437","17054.94921","12.21","12.1","11.39","133.8","85.66","71.17","20.68","3","Oil and Gas - Integrated - United States","Oils-Energy"
"Cencora, Inc.","COR","54718.35","1666619","281.24","6.68","10","-13.51","-16.73","109","9.31","10.58","339393.5625","85490.11718",".99",".78","135.2","374.75","252.74","23.36","-21.56","2","Medical Services","Medical"
"Corcept Therapeutics","CORT","8386.31","1003253","78.12","7.53","36.86","134.6","124.48","147","12.79","21.06","986.45001","216.373","6.14","6.14","7.4","90.32","32.15","79.03","111.46","3","Medical - Drugs","Medical"
"Core Scientific, Inc.","CORZ","8166.47","12682968","25.69","-11.2","7.04","57.13","76.44","148","-37.53","-16.22","586.46697","135.367","-347.74","-342.42","","29.05","11.35","81.02","66.21","3","Financial - Miscellaneous Services","Finance"
"Costco Wholesale","COST","436103.78","2429021","983.37","2.24","-4.81",".35","14.03","27","8.17","7.87","301032.90625","93931.07812","2.99","3.01","28.04","1094.32","850","54.59","7.42","3","Retail - Discount Stores","Retail-Wholesale"
"Canadian Pacific Kansas City Limited","CP","79487.41","2893766","89.6",".54","4.62","12.08","21.69","200","1.64","16.51","11671.07128","2921.8479","27.77","27.2","8.86","91.26","68.88","92.58","14.63","3","Transportation - Rail","Transportation"
"The Campbell's Company","CPB","6822.96","8779080","22.88","9","12.43","8.54","-17.91","204","6.4","4.76","9767.03417","2174.30908","7.22","6.12","18.04","34.27","20","20.18","-22.67","5","Food - Miscellaneous","Consumer Staples"
"Coupang","CPNG","27141.37","22936824","15.12","-7.92","-5.26","-24.74","-35.91","148","14.09","18.21","37749.78906","8933.48046","-.47","-.47","-3.67","33.53","15.12","0","-39.62","3","Internet - Commerce","Retail-Wholesale"
"Capri Holdings","CPRI","2244.95","3762870","19.49","5.69","13.45","7.03","-20.12","77","-21.79","-7.86","3526.88305","752.13","5.21","3.94","664.22","27.66","16.54","26.53","-24.76","3","Retail - Apparel and Shoes","Retail-Wholesale"
"Copart","CPRT","29033.45","10777615","31.36","3.33","-4.8","-4.97","-19.9","200","9.68","11.19","4632.64013","1143.07299","33.48","33.48","16.63","50.5","30.35","5.01","-24.54","3","Auction and Valuation Services","Business Services"
"Catalyst Pharmaceuticals","CPRX","3836.64","2079072","31.34",".19",".58","37.4","34.28","147","19.78","44.63","628.66998","154.233","60.28","37.08","35.76","31.34","19.13","100","26.49","3","Medical - Drugs","Medical"
"Camden Property Trust","CPT","11590.93","1196917","115.31","5.9","9.45","14.91","4.75","183","1.92","8.1","1570.89196","393.742","24.69","24.69","8.71","118.49","96.96","85.23","-1.32","3","REIT and Equity Trust - Residential","Finance"
"Corebridge Financial, Inc.","CRBG","12414.01","5233600","27.18","4.74","2.8","13.77","-9.91","151","4.52","-3.94","20510.25","4658.25","11.71","1.2","18.44","35.94","22.3","35.78","-15.14","4","Insurance - Multi line","Finance"
"Circle Internet Group, Inc.","CRCL","19620.11","13400934","78.93","-12.43","-37.64","-40.58","-.47","148","63.86","","3135.802","761.63397","17.89","-2.76","2.89","263.45","50.23","13.46","-6.24","3","Financial - Miscellaneous Services","Finance"
"Credo Technology Group","CRDO","43840.06","8870158","237.68","10.76","25.52","133.66","65.18","50","205.68","73.01","2347.56298","470.725","49.55","35.37","36.99","237.68","68.53","100","55.6","1","Electronics - Semiconductors","Computer and Technology"
"Crescent Energy Company","CRGY","3867.25","6181429","11.71","-4.02","-7.06","-6.09","39.57","106","22.14","52.55","4883.19287","1248.91003","13.22","-7.47","8.1","13.92","7.75","64.18","31.48","1","Alternative Energy - Other","Oils-Energy"
"CRH","CRH","66806.66","4647296","99.98","-5.58","-8.06","-1.89","-19.89","190","5.27","","39840.73046","10672.57519","9.75","9.65","15.37","131.38","88.15","27.36","-24.53","3","Building Products - Miscellaneous","Construction"
"Comstock Resources","CRK","3926.71","2640048","13.37","1.06","-8.11","-35.19","-42.32","109","77.12","-3.69","2055.59301","417.58999","6.68","27.18","5.54","30.74","12.67","3.87","-45.67","4","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"Salesforce, Inc.","CRM","139983.48","15185195","170.92","-10.33","3.06","-12.05","-35.48","83","9.58","12.08","46034.51562","11296.56347","30","18.73","18.72","273.65","164.96","5.48","-39.22","3","Internet - Software","Computer and Technology"
"Crocs","CROX","6059.16","1260540","121.94","2.92","25.8","56.67","42.59","101","-1.5","15.53","4073.07788","1142.59802","16.51","-2.58","48.29","127.77","73.39","89.28","34.32","3","Textile - Apparel","Consumer Discretionary"
"CRISPR Therapeutics","CRSP","4768.43","1670040","49.44","-5.07","-6.27","3.67","-5.72","153","-90.59","-51.46","38.87699","9.27999","-11510.63","-13856.54","-25.66","76.78","41.28","22.99","-11.19","3","Medical - Biomedical and Genetics","Medical"
"Corvus Pharmaceuticals","CRVS","938.45","1885414","11.16","-3.79","-29.55","-20.74","44.94","153","","","","","","","-38.93","25.52","3.73","34.1","36.53","4","Medical - Biomedical and Genetics","Medical"
"CrowdStrike","CRWD","164275.98","3726379","647.74","-13.36","15.14","48.63","38.18","95","21.71","35.83","5942.22314","1439.98498","20.72","-.89","2.29","782.17","350.25","68.88","30.17","3","Security","Computer and Technology"
"CoreWeave Inc.","CRWV","42792.55","26793024","95.61","-13.81","-14.11","15.44","33.51","83","167.94","","12412.28808","2550.72412","-16.78","-25.57","-43.07","183.58","64.55","26.09","25.77","3","Internet - Software","Computer and Technology"
"Cisco Systems","CSCO","468242.44","27631808","118.8","-6.09","16.62","53.09","54.23","46","5.3","3.11","62528.67187","16854.06054","26.89","20.14","28.44","130","64.09","83.01","45.28","2","Computer - Networking","Computer and Technology"
"CoStar Group","CSGP","13978.02","8234162","34.23","2.48","7.07","-20.6","-49.09","164","18.67","13.18","3806.55908","929.32299","11.59",".74","2.9","96.83","31.85","3.66","-52.05","3","Computers - IT Services","Computer and Technology"
"Canadian Solar","CSIQ","1033.43","3292122","15.24","-21.97","-23.99","-17.71","-35.89","164","-6.65","1.32","5750.93798","1165.55004","-3.05","-1.87","-4.2","33.58","9.51","23.81","-39.6","3","Solar","Oils-Energy"
"Constellium","CSTM","4445.31","2164424","32.65","-8.95","-5.53","32.4","73.21","80","15.19","1.95","10672.7041","2849.93798","4.87","4.87","46.22","36.15","12.85","84.98","63.16","1","Metal Products - Distribution","Industrial Products"
"CSX","CSX","86236.23","11888207","46.41","-.06","4.53","17.08","28.03","200","-3.08","3.01","14777.01464","3697.10498","22.43","21.55","24.47","47.28","31.98","94.31","20.6","3","Transportation - Rail","Transportation"
"Cintas","CTAS","72175.71","2129132","180.4","3.25","10.3","-2.72","-4.08","101","7.75","9.69","12070.12207","2932.74096","17.57","17.57","41.47","226.27","163.55","26.86","-9.64","3","Textile - Apparel","Consumer Discretionary"
"CareTrust REIT","CTRE","8913.34","2509753","37.73","-.79","-11.1","-5.46","4.34","95","60.79","23.35","584.63","144.89999","64.1","64.1","8.65","42.44","28.1","67.15","-1.71","2","REIT and Equity Trust - Other","Finance"
"Centuri Holdings, Inc.","CTRI","2845.35","1153019","28.19","-7.24","-12.1","-7.57","11.64","148","13.1","","3422.16992","802.93499","1.52",".98","5.64","41.8","19.37","39.32","5.17","4","Utility - Electric Power","Utilities"
"Cognizant Technology Solutions","CTSH","24551.18","8832372","51.81","-3.18","12.7","-14.07","-37.58","164","6.95","3.09","22321.98242","5494.12988","12.32","10.41","17.5","86.7","45.97","14.34","-41.2","3","Computers - IT Services","Computer and Technology"
"Corteva","CTVA","49800.34","3292245","74.46","-4.29","-10.67","-6.15","11.09","112","2.92","2.24","18235.54492","6597.73681","13.99","6.5","9.95","85.46","61","55.03","4.64","3","Agriculture - Operations","Consumer Staples"
"CubeSmart","CUBE","9436.92","2003193","41.68","6.6","4.49","8.51","15.62","95","20.88","8.09","1145.03503","283.725","28.93","28.93","11.84","43.67","35.36","76.05","8.91","3","REIT and Equity Trust - Other","Finance"
"Cousins Properties","CUZ","4779.9","1484017","29.05","6.61","10.08","26.47","12.68","95","16","6.49","1025.125","256.35998","-.53","-.52","-.11","30.53","21.34","83.9","6.15","2","REIT and Equity Trust - Other","Finance"
"CVB Financial","CVBF","3682.62","1354539","20.87","4.98","6.48","12.27","12.2","106","-5.28","8.98","703.29998","180.733","40.16","32.05","9.16","21.43","18.05","83.43","5.7","3","Banks - West","Finance"
"Cenovus Energy","CVE","53046.89","7195181","28.37","-3.77","-4.38","18.55","67.67","7","-10.22",".32","38194.35937","9573.74023","9.53","9.53","15.29","31.8","13.6","81.15","57.95","1","Oil and Gas - Integrated - Canadian","Oils-Energy"
"Carvana","CVNA","73762.2","9520494","67.25","5.66","-3.79","15.48","-20.32","148","48.63","10.7","27580.80664","6901.80078","6.4","6.4","41.46","95.69","56.26","27.88","-24.95","1","Internet - Commerce","Retail-Wholesale"
"CVS Health","CVS","125066.38","7326448","98.02","7.28","-.09","34.24","23.51","109","7.85","8.24","409001.21875","100178.30468","2.21",".72","11.88","98.11","58.75","99.77","16.35","2","Medical Services","Medical"
"Chevron","CVX","378005.25","8789087","189.8",".05","2.04","-4.44","24.53","48","-6.79","3.79","221756.1875","58229.14843","6.58","5.79","6.9","211.15","140.76","69.67","17.31","3","Oil and Gas - Integrated - International","Oils-Energy"
"Clearwater Analytics Holdings","CWAN","7262.22","2322730","24.33","-.25","-.04","4.42",".87","83","61.88","28.85","951.40002","232.05999","20.53","-5.88","3.17","24.75","15.89","95.26","-4.98","2","Internet - Software","Computer and Technology"
"Cushman & Wakefield","CWK","3097.45","2024806","13.22","4.42","1.38","6.7","-18.35","76","8.91","1.64","10924.25","2619.79809","2.84",".7","15.41","17.2","10.26","42.65","-23.08","2","Real Estate - Operations","Finance"
"Cemex","CX","17095.59","4353412","11.8","-8.53","-10.94","14.9","2.7","87","-.42","2.69","17165.08984","4461.91992","3","2.74","3.64","13.55","6.74","74.3","-3.26","3","Building Products - Concrete and Aggregates","Construction"
"CoreCivic","CXW","2615.6","1034877","26.45","21.83","28.4","30.81","38.41","95","12.72","3.64","2571.19604","613.22698","5.72","5.53","9.29","26.45","16.13","100","30.38","","REIT and Equity Trust - Other","Finance"
"Cytokinetics","CYTK","8345.69","1734139","67.07","-5.15","-13.14","7.85","5.56","153","376.56","-12.15","110.26799","19.41699","-669.43","-784.02","","78.77","32.43","74.75","-.57","3","Medical - Biomedical and Genetics","Medical"
"Caesars Entertainment","CZR","6002.36","11434088","29.47",".99","10","7.44","25.99","195","2.14","6.44","11788.54785","2951.958","-2.62","-4.19","-7.88","31.51","18.14","84.74","18.69","4","Leisure and Recreation Services","Consumer Discretionary"
"Dominion Energy","D","58721.24","9907996","66.77","2","6.46","7.35","13.96","148","14.16","1.83","17782.00585","3916.3269","17.35","16.93","9.63","68.29","53.77","89.53","7.35","3","Utility - Electric Power","Utilities"
"Delta Air Lines","DAL","50240.36","6829085","76.47","-2.93","7.63","19.84","10.19","204","2.79","22.57","65372.6875","17422.08007","6.18","6.87","20.28","82.49","47.04","83.02","3.8","3","Transportation - Airline","Transportation"
"Darling Ingredients","DAR","9314.73","1947750","58.61","-4.78","-5.86","3.28","62.81","204","7.36","5.05","6890.31982","1734.11999","4.3","3.54","5.65","64.84","29.74","82.25","53.36","3","Food - Miscellaneous","Consumer Staples"
"DoorDash","DASH","65793.52","4527135","151","-2.32","1.29","-8.48","-33.33","175","27.93","29.27","17590.0664","4330.32519","6.29","6.29","9.58","281.74","146.6","3.26","-37.19","3","Internet - Services","Computer and Technology"
"Deutsche Bank","DB","60120.6","2951838","30.99","-.86","-2.73","6.02","-19.63","103","-4.17","20.87","38409.18359","9560.69042","19.44","10.43","7.69","40.33","27.43","27.6","-24.29","3","Banks - Foreign","Finance"
"Invesco DB Agriculture ETF","DBA","1175.64","1334996","26.33","-1.97","-8.35","-2.16","3.17","112","","","","","","","","28.73","25.44","27.05","-2.81","","Financial - Investment Funds","Finance"
"Invesco DB Commodity Index Tracking ETF","DBC","1678.73","1018697","29.17","-3.7","-7.01","-.34","30.46","112","","","","","","","","31.69","21.62","74.97","22.89","","Financial - Investment Funds","Finance"
"DigitalBridge Group","DBRG","2859.6","2208592","15.68",".06",".19","2.28","2.22","197","64.13","","408.49499","95.9","55.3","","3.89","15.71","9.17","99.54","-3.71","3","Financial - Investment Management","Finance"
"Dropbox","DBX","6450.76","3677723","27.65",".22","5.53","10.34","-.54","175","-1.07","4.55","2504.66992","625.60101","29.64","18.71","-30.01","32.17","22.06","55.29","-6.31","2","Internet - Services","Computer and Technology"
"DuPont de Nemours","DD","18251.92","3335983","45.06","-6.07","-11.92","2.41","12.09","90","-44.7","-9.09","7150.0498","1802.72399","13.86","-.3","7.15","82.16","34.69","21.84","5.59","3","Chemical - Diversified ","Basic Materials"
"Datadog","DDOG","81027.23","5879155","227.63","-9.07","10.87","73.42","67.39","83","27.68","35.12","4308.26904","1062.005","21.7","3.69","4.83","277.49","102.61","71.49","57.68","2","Internet - Software","Computer and Technology"
"Deere & Company","DE","151178.45","1523670","560.05","-4.8","-3.55","-1.92","20.29","112","-11.66",".21","41174.70312","10781.03613","11.75","10.09","18.25","662.49","439.11","54.14","13.32","3","Manufacturing - Farm Equipment","Industrial Products"
"Deckers Outdoor","DECK","15440.79","2197834","111.18","3.56","18.36","6.35","7.24","77","9.76","16.16","5902.08984","1016.77899","18.9","18.9","41.19","123.91","79.54","71.31","1.02","3","Retail - Apparel and Shoes","Retail-Wholesale"
"Douglas Emmett","DEI","2080.17","2627282","12.42","6.52","5.79","27.65","13.01","95","1.77","3.51","1019.69299","254.77999","-2.59","-2.59","-.74","16.91","9.18","41.92","6.46","3","REIT and Equity Trust - Other","Finance"
"Dell Technologies","DELL","238817.16","11735582","369.83","-12.17","51.65","147.86","193.8","25","18.8",".7","162413.73437","42854","6.83","6.28","-366.9","465.96","109.56","73.03","176.76","1","Computer - Micro Computers","Computer and Technology"
"Diageo","DEO","44408.69","1066196","79.78","1.41","-1.13","6.1","-7.52","164","-.12","","19758.58984","4587.70507","","","","115.33","72.47","17.06","-12.89","3","Beverages - Alcohol","Consumer Staples"
